stock,week,metric,value
22675.0,week_13,R2,-2.937510584048176
22675.0,week_13,MSE,5.1251225436877375e-08
22675.0,week_13,RMSE,0.0002263873349745
22675.0,week_13,MedAE,0.0001734892327128
22675.0,week_13,MAPE,inf
22675.0,week_13,sMAPE,170.2208225518001
22675.0,week_13,QLIKE,12.960539446431245
22675.0,week_14,R2,-3.733925585395253
22675.0,week_14,MSE,7.541561268024349e-08
22675.0,week_14,RMSE,0.0002746190318973
22675.0,week_14,MedAE,0.0002271771620933
22675.0,week_14,MAPE,93.2619749872792
22675.0,week_14,sMAPE,175.24349666142274
22675.0,week_14,QLIKE,15.696556367869563
22675.0,week_15,R2,-2.557530752701
22675.0,week_15,MSE,1.291954016701296e-07
22675.0,week_15,RMSE,0.0003594376186073
22675.0,week_15,MedAE,0.0002705514999167
22675.0,week_15,MAPE,94.97242158269812
22675.0,week_15,sMAPE,181.50886046092657
22675.0,week_15,QLIKE,27.72685265957839
22675.0,week_16,R2,-4.29210219364634
22675.0,week_16,MSE,1.2718494787116984e-07
22675.0,week_16,RMSE,0.0003566299873414
22675.0,week_16,MedAE,0.0002942679605856
22675.0,week_16,MAPE,95.10564131382765
22675.0,week_16,sMAPE,181.68067462251344
22675.0,week_16,QLIKE,22.3568210820194
22675.0,week_17,R2,-3.5801511822158814
22675.0,week_17,MSE,1.658799841308253e-07
22675.0,week_17,RMSE,0.0004072836654358
22675.0,week_17,MedAE,0.0003218517961287
22675.0,week_17,MAPE,94.59590721436749
22675.0,week_17,sMAPE,179.85813964791356
22675.0,week_17,QLIKE,20.28556124611844
22675.0,week_18,R2,-6.342886270363423
22675.0,week_18,MSE,1.940448852930192e-07
22675.0,week_18,RMSE,0.0004405052613681
22675.0,week_18,MedAE,0.0003970496467565
22675.0,week_18,MAPE,93.97787851296948
22675.0,week_18,sMAPE,177.49788736617586
22675.0,week_18,QLIKE,15.262752431826446
22675.0,week_19,R2,-3.795505642148045
22675.0,week_19,MSE,6.135335004103704e-08
22675.0,week_19,RMSE,0.0002476960840244
22675.0,week_19,MedAE,0.0002094288279628
22675.0,week_19,MAPE,91.84319208427272
22675.0,week_19,sMAPE,170.9146941964859
22675.0,week_19,QLIKE,12.754126002043982
22675.0,week_20,R2,-3.047291536043044
22675.0,week_20,MSE,4.581232430013554e-08
22675.0,week_20,RMSE,0.0002140381374898
22675.0,week_20,MedAE,0.0001693221577883
22675.0,week_20,MAPE,92.22373459294292
22675.0,week_20,sMAPE,172.2387222139748
22675.0,week_20,QLIKE,14.711876416727112
22675.0,week_21,R2,-2.852995608950674
22675.0,week_21,MSE,3.0502906632283865e-08
22675.0,week_21,RMSE,0.0001746508134314
22675.0,week_21,MedAE,0.0001332032716193
22675.0,week_21,MAPE,93.4527917917612
22675.0,week_21,sMAPE,176.1966617587442
22675.0,week_21,QLIKE,17.701253537185558
22675.0,week_22,R2,-2.1840892106196854
22675.0,week_22,MSE,4.170445048144594e-08
22675.0,week_22,RMSE,0.0002042166753265
22675.0,week_22,MedAE,0.0001409083094158
22675.0,week_22,MAPE,93.47592760242482
22675.0,week_22,sMAPE,176.51825570398046
22675.0,week_22,QLIKE,19.564529153542573
22675.0,week_23,R2,-3.396418323859048
22675.0,week_23,MSE,6.852669704650854e-08
22675.0,week_23,RMSE,0.0002617760436833
22675.0,week_23,MedAE,0.0002034771395133
22675.0,week_23,MAPE,93.2567760693222
22675.0,week_23,sMAPE,175.49592853899918
22675.0,week_23,QLIKE,16.42394079512097
22675.0,week_24,R2,-2.194001500824869
22675.0,week_24,MSE,5.8464785941469394e-08
22675.0,week_24,RMSE,0.000241794925384
22675.0,week_24,MedAE,0.0001685861341307
22675.0,week_24,MAPE,93.35089204830707
22675.0,week_24,sMAPE,175.55697357679463
22675.0,week_24,QLIKE,16.39238659854452
22675.0,week_25,R2,-3.744350609655723
22675.0,week_25,MSE,3.698087083260038e-08
22675.0,week_25,RMSE,0.0001923041102852
22675.0,week_25,MedAE,0.0001557328290329
22675.0,week_25,MAPE,93.82263298021364
22675.0,week_25,sMAPE,177.20495813497843
22675.0,week_25,QLIKE,17.246767921650054
22675.0,week_26,R2,-2.212409566296197
22675.0,week_26,MSE,6.525431488679894e-08
22675.0,week_26,RMSE,0.0002554492413118
22675.0,week_26,MedAE,0.0001807794221911
22675.0,week_26,MAPE,inf
22675.0,week_26,sMAPE,176.99364130689509
22675.0,week_26,QLIKE,22.0644983578365
22675.0,week_27,R2,-4.0411525464790055
22675.0,week_27,MSE,1.946969072697735e-07
22675.0,week_27,RMSE,0.00044124472492
22675.0,week_27,MedAE,0.000360815363062
22675.0,week_27,MAPE,96.64258557110324
22675.0,week_27,sMAPE,187.1656942965005
22675.0,week_27,QLIKE,33.57165752088633
22675.0,week_28,R2,-2.0683132517792453
22675.0,week_28,MSE,6.422363468945446e-08
22675.0,week_28,RMSE,0.0002534238242341
22675.0,week_28,MedAE,0.0001775572475306
22675.0,week_28,MAPE,93.50275613608063
22675.0,week_28,sMAPE,176.64929255978956
22675.0,week_28,QLIKE,20.231908094488084
22675.0,week_29,R2,-3.493229600097913
22675.0,week_29,MSE,9.27241085641933e-08
22675.0,week_29,RMSE,0.0003045063358358
22675.0,week_29,MedAE,0.0002461888416019
22675.0,week_29,MAPE,94.65304871763811
22675.0,week_29,sMAPE,180.1191717395136
22675.0,week_29,QLIKE,20.96030651104145
22675.0,week_30,R2,-2.4554153215743724
22675.0,week_30,MSE,4.2890755974017554e-08
22675.0,week_30,RMSE,0.0002071008352808
22675.0,week_30,MedAE,0.0001533378418138
22675.0,week_30,MAPE,93.48412468016124
22675.0,week_30,sMAPE,176.75710990891326
22675.0,week_30,QLIKE,22.31541543899624
22675.0,week_31,R2,-3.140726255165651
22675.0,week_31,MSE,8.330866356888264e-08
22675.0,week_31,RMSE,0.0002886324021465
22675.0,week_31,MedAE,0.0002270561288157
22675.0,week_31,MAPE,96.34215672545274
22675.0,week_31,sMAPE,186.30457112985016
22675.0,week_31,QLIKE,36.638191775294175
22675.0,week_32,R2,-3.007182208190571
22675.0,week_32,MSE,4.892942993270104e-08
22675.0,week_32,RMSE,0.0002211999772438
22675.0,week_32,MedAE,0.0001754240762883
22675.0,week_32,MAPE,93.78900630802156
22675.0,week_32,sMAPE,177.79424900575015
22675.0,week_32,QLIKE,20.90308216353148
22675.0,week_33,R2,-2.424619733820246
22675.0,week_33,MSE,8.091672140676031e-08
22675.0,week_33,RMSE,0.0002844586462155
22675.0,week_33,MedAE,0.0002062778808489
22675.0,week_33,MAPE,96.87312845202538
22675.0,week_33,sMAPE,188.4532333178592
22675.0,week_33,QLIKE,48.68944702929404
22675.0,week_34,R2,-3.163100850200615
22675.0,week_34,MSE,5.90230622124904e-08
22675.0,week_34,RMSE,0.0002429466242047
22675.0,week_34,MedAE,0.0001945773098003
22675.0,week_34,MAPE,93.4233267008442
22675.0,week_34,sMAPE,176.15520092820256
22675.0,week_34,QLIKE,21.6966364632814
22675.0,week_35,R2,-3.566336977977264
22675.0,week_35,MSE,4.886314741048695e-08
22675.0,week_35,RMSE,0.0002210501015844
22675.0,week_35,MedAE,0.0001819028609756
22675.0,week_35,MAPE,92.75455614821804
22675.0,week_35,sMAPE,173.7106276819699
22675.0,week_35,QLIKE,14.962197890577354
22675.0,week_36,R2,-3.828186810585345
22675.0,week_36,MSE,1.1826025790149288e-07
22675.0,week_36,RMSE,0.0003438898921188
22675.0,week_36,MedAE,0.0002812386828927
22675.0,week_36,MAPE,93.85090823732855
22675.0,week_36,sMAPE,177.3375270554698
22675.0,week_36,QLIKE,17.2866061883102
22675.0,week_37,R2,-5.964530964971723
22675.0,week_37,MSE,1.6863924224439985e-07
22675.0,week_37,RMSE,0.0004106570859542
22675.0,week_37,MedAE,0.0003582092182156
22675.0,week_37,MAPE,97.08116622083595
22675.0,week_37,sMAPE,188.73163646947532
22675.0,week_37,QLIKE,36.28914593426258
22675.0,week_38,R2,-3.65758276741105
22675.0,week_38,MSE,1.0302421656854324e-07
22675.0,week_38,RMSE,0.0003209738565187
22675.0,week_38,MedAE,0.0002633012863362
22675.0,week_38,MAPE,91.71338858631955
22675.0,week_38,sMAPE,170.29304441213785
22675.0,week_38,QLIKE,11.967782464737668
22729.0,week_1,R2,-2.259274843613387
22729.0,week_1,MSE,1.2322856809378202e-07
22729.0,week_1,RMSE,0.0003510392685922
22729.0,week_1,MedAE,0.000257458797203
22729.0,week_1,MAPE,91.79926886086332
22729.0,week_1,sMAPE,170.23965469942115
22729.0,week_1,QLIKE,14.311129355187404
22729.0,week_2,R2,-2.8879808632387585
22729.0,week_2,MSE,1.5220974692961092e-07
22729.0,week_2,RMSE,0.0003901406758204
22729.0,week_2,MedAE,0.0003070094191943
22729.0,week_2,MAPE,93.4138810934656
22729.0,week_2,sMAPE,176.47330023263746
22729.0,week_2,QLIKE,20.170227199340257
22729.0,week_3,R2,-1.773130328294524
22729.0,week_3,MSE,1.38645955654837e-07
22729.0,week_3,RMSE,0.0003723519244677
22729.0,week_3,MedAE,0.0002509632091116
22729.0,week_3,MAPE,88.64574803343332
22729.0,week_3,sMAPE,162.81880072252918
22729.0,week_3,QLIKE,15.427360858728688
22729.0,week_4,R2,-2.0880007663862625
22729.0,week_4,MSE,1.647971364864578e-07
22729.0,week_4,RMSE,0.0004059521357087
22729.0,week_4,MedAE,0.0002913312198425
22729.0,week_4,MAPE,91.922111253458
22729.0,week_4,sMAPE,171.1728052917328
22729.0,week_4,QLIKE,16.87680451330382
22729.0,week_5,R2,-1.2008273751564014
22729.0,week_5,MSE,9.33456119905105e-08
22729.0,week_5,RMSE,0.0003055251413394
22729.0,week_5,MedAE,0.0001641784104335
22729.0,week_5,MAPE,inf
22729.0,week_5,sMAPE,159.68797062801167
22729.0,week_5,QLIKE,13.571892635687789
22729.0,week_6,R2,-2.490819563553148
22729.0,week_6,MSE,1.712639075462068e-07
22729.0,week_6,RMSE,0.0004138404373018
22729.0,week_6,MedAE,0.0003055698940227
22729.0,week_6,MAPE,inf
22729.0,week_6,sMAPE,176.68832769421076
22729.0,week_6,QLIKE,21.33273594006636
22729.0,week_7,R2,-2.80342778882508
22729.0,week_7,MSE,2.314311267243416e-07
22729.0,week_7,RMSE,0.0004810728912798
22729.0,week_7,MedAE,0.0003643812497483
22729.0,week_7,MAPE,92.81146859448096
22729.0,week_7,sMAPE,174.29893192910237
22729.0,week_7,QLIKE,17.129922555489415
22729.0,week_8,R2,-3.849341271771849
22729.0,week_8,MSE,3.740751981081082e-07
22729.0,week_8,RMSE,0.0006116168719943
22729.0,week_8,MedAE,0.0005231679434452
22729.0,week_8,MAPE,94.76057535037474
22729.0,week_8,sMAPE,180.695504792573
22729.0,week_8,QLIKE,21.91791703974081
22729.0,week_9,R2,-3.4822874430664585
22729.0,week_9,MSE,3.0875476524102935e-07
22729.0,week_9,RMSE,0.0005556570572223
22729.0,week_9,MedAE,0.0004466484796457
22729.0,week_9,MAPE,93.52833988010212
22729.0,week_9,sMAPE,174.37057125880298
22729.0,week_9,QLIKE,16.417872029343407
22729.0,week_10,R2,-3.2626336962739053
22729.0,week_10,MSE,2.461092678901578e-07
22729.0,week_10,RMSE,0.0004960940111411
22729.0,week_10,MedAE,0.0004103857807148
22729.0,week_10,MAPE,94.74200627923736
22729.0,week_10,sMAPE,179.709225032081
22729.0,week_10,QLIKE,21.51662154181898
22729.0,week_11,R2,-4.649256323394857
22729.0,week_11,MSE,2.0583677446984602e-07
22729.0,week_11,RMSE,0.0004536923786772
22729.0,week_11,MedAE,0.0003969319301617
22729.0,week_11,MAPE,94.67861214526276
22729.0,week_11,sMAPE,180.23269041949672
22729.0,week_11,QLIKE,20.57445436083599
22729.0,week_12,R2,-1.9019321120886952
22729.0,week_12,MSE,1.0571225545766881e-07
22729.0,week_12,RMSE,0.0003251342114537
22729.0,week_12,MedAE,0.0002264459677078
22729.0,week_12,MAPE,91.86407147821495
22729.0,week_12,sMAPE,171.22388415002527
22729.0,week_12,QLIKE,15.071006693870974
22729.0,week_13,R2,-2.323956793599897
22729.0,week_13,MSE,7.349112090661219e-08
22729.0,week_13,RMSE,0.0002710924582252
22729.0,week_13,MedAE,0.0002038943079892
22729.0,week_13,MAPE,inf
22729.0,week_13,sMAPE,168.93352809220949
22729.0,week_13,QLIKE,14.989670224806028
22729.0,week_14,R2,-2.4385747675096368
22729.0,week_14,MSE,7.439335595039316e-08
22729.0,week_14,RMSE,0.0002727514545339
22729.0,week_14,MedAE,0.0002119009855491
22729.0,week_14,MAPE,inf
22729.0,week_14,sMAPE,159.44958009587435
22729.0,week_14,QLIKE,10.130544274069226
22729.0,week_15,R2,-2.3291855218494764
22729.0,week_15,MSE,1.307654526399178e-07
22729.0,week_15,RMSE,0.0003616150614118
22729.0,week_15,MedAE,0.0002618388406672
22729.0,week_15,MAPE,94.22829795642132
22729.0,week_15,sMAPE,179.6306005346878
22729.0,week_15,QLIKE,26.84921130188462
22729.0,week_16,R2,-2.464637545369403
22729.0,week_16,MSE,1.164622362479704e-07
22729.0,week_16,RMSE,0.0003412656388328
22729.0,week_16,MedAE,0.0002516399730578
22729.0,week_16,MAPE,90.30290724058987
22729.0,week_16,sMAPE,167.04627660641026
22729.0,week_16,QLIKE,14.021002369002996
22729.0,week_17,R2,-2.3592813500527043
22729.0,week_17,MSE,1.1761278528456589e-07
22729.0,week_17,RMSE,0.0003429472048064
22729.0,week_17,MedAE,0.0002576765434209
22729.0,week_17,MAPE,92.11749677754038
22729.0,week_17,sMAPE,172.15382344048226
22729.0,week_17,QLIKE,18.84373372508556
22729.0,week_18,R2,-3.383735607117509
22729.0,week_18,MSE,1.4599617802206136e-07
22729.0,week_18,RMSE,0.0003820944621714
22729.0,week_18,MedAE,0.000312725902435
22729.0,week_18,MAPE,91.6464737984588
22729.0,week_18,sMAPE,170.20585300867526
22729.0,week_18,QLIKE,13.924608824622876
22729.0,week_19,R2,-1.4436090486763171
22729.0,week_19,MSE,6.66024275383209e-08
22729.0,week_19,RMSE,0.0002580744612283
22729.0,week_19,MedAE,0.0001613220615069
22729.0,week_19,MAPE,inf
22729.0,week_19,sMAPE,143.69150019161214
22729.0,week_19,QLIKE,7.802205376874551
22729.0,week_20,R2,-0.8828890594466987
22729.0,week_20,MSE,5.5500323650942856e-08
22729.0,week_20,RMSE,0.0002355850666976
22729.0,week_20,MedAE,0.0001197257514993
22729.0,week_20,MAPE,inf
22729.0,week_20,sMAPE,148.3239309439954
22729.0,week_20,QLIKE,10.014821081903888
22729.0,week_21,R2,-1.0871462151799536
22729.0,week_21,MSE,3.3542798590694486e-08
22729.0,week_21,RMSE,0.0001831469316988
22729.0,week_21,MedAE,0.0001025902179454
22729.0,week_21,MAPE,inf
22729.0,week_21,sMAPE,138.3320887398909
22729.0,week_21,QLIKE,7.225069863741547
22729.0,week_22,R2,-0.9496107316822378
22729.0,week_22,MSE,2.9052426140817386e-08
22729.0,week_22,RMSE,0.0001704477226037
22729.0,week_22,MedAE,8.233208077332172e-05
22729.0,week_22,MAPE,89.58510349266159
22729.0,week_22,sMAPE,134.9825086925629
22729.0,week_22,QLIKE,8.487847117977573
22729.0,week_23,R2,-1.359407280797679
22729.0,week_23,MSE,6.25299327685107e-08
22729.0,week_23,RMSE,0.0002500598583709
22729.0,week_23,MedAE,0.000159275089961
22729.0,week_23,MAPE,87.39708301228562
22729.0,week_23,sMAPE,156.92311818322548
22729.0,week_23,QLIKE,10.942871270835496
22729.0,week_24,R2,-0.8728687437413658
22729.0,week_24,MSE,3.3365624057513545e-08
22729.0,week_24,RMSE,0.0001826625962191
22729.0,week_24,MedAE,9.323195116660489e-05
22729.0,week_24,MAPE,inf
22729.0,week_24,sMAPE,150.83076396613643
22729.0,week_24,QLIKE,9.28724490180322
22729.0,week_25,R2,-1.403427794732954
22729.0,week_25,MSE,3.125978042581669e-08
22729.0,week_25,RMSE,0.0001768043563541
22729.0,week_25,MedAE,0.0001062169484496
22729.0,week_25,MAPE,inf
22729.0,week_25,sMAPE,153.6070967200555
22729.0,week_25,QLIKE,11.710721330553
22729.0,week_26,R2,-0.891473297114729
22729.0,week_26,MSE,2.2347187833408414e-08
22729.0,week_26,RMSE,0.0001494897582893
22729.0,week_26,MedAE,7.583583032071542e-05
22729.0,week_26,MAPE,inf
22729.0,week_26,sMAPE,116.91138323909692
22729.0,week_26,QLIKE,4.312518150946731
22729.0,week_27,R2,-2.0506516532406724
22729.0,week_27,MSE,8.71722279347818e-08
22729.0,week_27,RMSE,0.0002952494334199
22729.0,week_27,MedAE,0.0002061525672634
22729.0,week_27,MAPE,inf
22729.0,week_27,sMAPE,161.96312427999808
22729.0,week_27,QLIKE,11.248966488722832
22729.0,week_28,R2,-1.6351945919913242
22729.0,week_28,MSE,4.4411045018935664e-08
22729.0,week_28,RMSE,0.0002107392820974
22729.0,week_28,MedAE,0.0001375723426519
22729.0,week_28,MAPE,89.7200137332401
22729.0,week_28,sMAPE,156.45189095229267
22729.0,week_28,QLIKE,9.56835551721396
22729.0,week_29,R2,-1.593341193733472
22729.0,week_29,MSE,4.118361558014234e-08
22729.0,week_29,RMSE,0.0002029374671669
22729.0,week_29,MedAE,0.0001365155458914
22729.0,week_29,MAPE,inf
22729.0,week_29,sMAPE,161.34798232602648
22729.0,week_29,QLIKE,12.872193288870438
22729.0,week_30,R2,-1.4484675302660417
22729.0,week_30,MSE,3.927918461848108e-08
22729.0,week_30,RMSE,0.0001981897692073
22729.0,week_30,MedAE,0.0001215011640727
22729.0,week_30,MAPE,inf
22729.0,week_30,sMAPE,154.74296063840413
22729.0,week_30,QLIKE,11.074050748975996
22729.0,week_31,R2,-1.427663560345498
22729.0,week_31,MSE,7.493740387331668e-08
22729.0,week_31,RMSE,0.0002737469705281
22729.0,week_31,MedAE,0.0001569912902995
22729.0,week_31,MAPE,inf
22729.0,week_31,sMAPE,171.89717956735663
22729.0,week_31,QLIKE,25.75363792899055
22729.0,week_32,R2,-1.839449935095384
22729.0,week_32,MSE,5.908574326260971e-08
22729.0,week_32,RMSE,0.0002430755916636
22729.0,week_32,MedAE,0.0001652361634169
22729.0,week_32,MAPE,inf
22729.0,week_32,sMAPE,171.20085329705003
22729.0,week_32,QLIKE,19.196068538853275
22729.0,week_33,R2,-2.0017577395254618
22729.0,week_33,MSE,4.2661811603544126e-08
22729.0,week_33,RMSE,0.0002065473592267
22729.0,week_33,MedAE,0.0001453486349113
22729.0,week_33,MAPE,inf
22729.0,week_33,sMAPE,170.79070779159673
22729.0,week_33,QLIKE,17.693849419809062
22729.0,week_34,R2,-2.144013537462928
22729.0,week_34,MSE,4.083623293026381e-08
22729.0,week_34,RMSE,0.0002020797687307
22729.0,week_34,MedAE,0.0001458130285886
22729.0,week_34,MAPE,inf
22729.0,week_34,sMAPE,169.11988699662618
22729.0,week_34,QLIKE,15.959301263162835
22729.0,week_35,R2,-1.646036378102365
22729.0,week_35,MSE,5.249492968104333e-08
22729.0,week_35,RMSE,0.0002291177201375
22729.0,week_35,MedAE,0.0001560161498595
22729.0,week_35,MAPE,inf
22729.0,week_35,sMAPE,163.83309986823102
22729.0,week_35,QLIKE,15.183161449404134
22729.0,week_36,R2,-2.6842740221035504
22729.0,week_36,MSE,9.967737244813781e-08
22729.0,week_36,RMSE,0.0003157172349558
22729.0,week_36,MedAE,0.0002470505105613
22729.0,week_36,MAPE,89.98922389146975
22729.0,week_36,sMAPE,165.28600103066046
22729.0,week_36,QLIKE,12.383043265785105
22729.0,week_37,R2,-3.7715358406923887
22729.0,week_37,MSE,1.575781479344993e-07
22729.0,week_37,RMSE,0.0003969611415925
22729.0,week_37,MedAE,0.0003377908103216
22729.0,week_37,MAPE,96.17265648613316
22729.0,week_37,sMAPE,185.75828604017653
22729.0,week_37,QLIKE,33.53096854763765
22729.0,week_38,R2,-3.2301114334682834
22729.0,week_38,MSE,9.064304912511769e-08
22729.0,week_38,RMSE,0.0003010698409424
22729.0,week_38,MedAE,0.0002440810478524
22729.0,week_38,MAPE,90.5866538064022
22729.0,week_38,sMAPE,167.6526138354714
22729.0,week_38,QLIKE,12.51213771030578
22753.0,week_1,R2,-6.86246730986598
22753.0,week_1,MSE,1.4750363908985718e-07
22753.0,week_1,RMSE,0.0003840620250556
22753.0,week_1,MedAE,0.0003421712111247
22753.0,week_1,MAPE,94.98172908943512
22753.0,week_1,sMAPE,181.0493825697772
22753.0,week_1,QLIKE,18.904785559550128
22753.0,week_2,R2,-4.579521358814215
22753.0,week_2,MSE,1.854728047011824e-07
22753.0,week_2,RMSE,0.0004306655369322
22753.0,week_2,MedAE,0.0003586607880435
22753.0,week_2,MAPE,94.96473866625502
22753.0,week_2,sMAPE,181.01703402430607
22753.0,week_2,QLIKE,19.5104869099184
22753.0,week_3,R2,-4.182892027415247
22753.0,week_3,MSE,1.295479347456574e-07
22753.0,week_3,RMSE,0.0003599276798825
22753.0,week_3,MedAE,0.0002907074958003
22753.0,week_3,MAPE,95.91866166752206
22753.0,week_3,sMAPE,184.45293831569504
22753.0,week_3,QLIKE,25.535556454352697
22753.0,week_4,R2,-4.988083556773578
22753.0,week_4,MSE,1.646258349896233e-07
22753.0,week_4,RMSE,0.0004057410935431
22753.0,week_4,MedAE,0.0003407481190638
22753.0,week_4,MAPE,94.93774229484508
22753.0,week_4,sMAPE,180.99945928613056
22753.0,week_4,QLIKE,19.405462810764003
22753.0,week_5,R2,-4.8838160147973655
22753.0,week_5,MSE,8.916823610105413e-08
22753.0,week_5,RMSE,0.0002986105090264
22753.0,week_5,MedAE,0.0002541063745973
22753.0,week_5,MAPE,95.78653305332782
22753.0,week_5,sMAPE,184.001421251764
22753.0,week_5,QLIKE,24.98568531006614
22753.0,week_6,R2,-4.279716568278029
22753.0,week_6,MSE,1.5035493671196373e-07
22753.0,week_6,RMSE,0.0003877562851998
22753.0,week_6,MedAE,0.0003069870775985
22753.0,week_6,MAPE,96.0339343017474
22753.0,week_6,sMAPE,184.8474162091584
22753.0,week_6,QLIKE,25.373196383984823
22753.0,week_7,R2,-4.943638438214783
22753.0,week_7,MSE,1.6675406507082605e-07
22753.0,week_7,RMSE,0.000408355317182
22753.0,week_7,MedAE,0.0003289926007939
22753.0,week_7,MAPE,95.65000243939348
22753.0,week_7,sMAPE,183.43477272011032
22753.0,week_7,QLIKE,22.637967055702617
22753.0,week_8,R2,-8.381913593206088
22753.0,week_8,MSE,2.196283443395732e-07
22753.0,week_8,RMSE,0.0004686452222519
22753.0,week_8,MedAE,0.0004179420927515
22753.0,week_8,MAPE,97.44797918510054
22753.0,week_8,sMAPE,190.0782906889588
22753.0,week_8,QLIKE,39.44348890209898
22753.0,week_9,R2,-7.449192821235625
22753.0,week_9,MSE,1.747706164097307e-07
22753.0,week_9,RMSE,0.0004180557575368
22753.0,week_9,MedAE,0.0003629609230731
22753.0,week_9,MAPE,94.98681510249868
22753.0,week_9,sMAPE,180.98950458962693
22753.0,week_9,QLIKE,17.893460713392546
22753.0,week_10,R2,-5.716440338422897
22753.0,week_10,MSE,2.226117723944205e-07
22753.0,week_10,RMSE,0.0004718175202283
22753.0,week_10,MedAE,0.0004168646668326
22753.0,week_10,MAPE,96.35293790928024
22753.0,week_10,sMAPE,186.04735380783688
22753.0,week_10,QLIKE,28.294116015056964
22753.0,week_11,R2,-9.619495150638748
22753.0,week_11,MSE,2.08126895986028e-07
22753.0,week_11,RMSE,0.0004562092677555
22753.0,week_11,MedAE,0.000410386746578
22753.0,week_11,MAPE,94.8511454850796
22753.0,week_11,sMAPE,180.49861754757825
22753.0,week_11,QLIKE,17.27932877310555
22753.0,week_12,R2,-6.023090192224108
22753.0,week_12,MSE,1.2729245118757473e-07
22753.0,week_12,RMSE,0.0003567806765893
22753.0,week_12,MedAE,0.0003132888877608
22753.0,week_12,MAPE,95.49636911143978
22753.0,week_12,sMAPE,182.8821921696764
22753.0,week_12,QLIKE,21.821129518301223
22753.0,week_13,R2,-5.745305186131419
22753.0,week_13,MSE,8.215453600561586e-08
22753.0,week_13,RMSE,0.0002866261258252
22753.0,week_13,MedAE,0.0002417893230262
22753.0,week_13,MAPE,95.74641646001808
22753.0,week_13,sMAPE,183.86265459016133
22753.0,week_13,QLIKE,24.92231275060274
22753.0,week_14,R2,-6.763683275191848
22753.0,week_14,MSE,1.1108289854647165e-07
22753.0,week_14,RMSE,0.0003332910117997
22753.0,week_14,MedAE,0.0002955346957951
22753.0,week_14,MAPE,95.19340169656108
22753.0,week_14,sMAPE,181.8777955971044
22753.0,week_14,QLIKE,22.404569926492183
22753.0,week_15,R2,-5.133641495363843
22753.0,week_15,MSE,1.425186192867148e-07
22753.0,week_15,RMSE,0.0003775163828057
22753.0,week_15,MedAE,0.0003132389469724
22753.0,week_15,MAPE,96.77199379800808
22753.0,week_15,sMAPE,187.54499007056364
22753.0,week_15,QLIKE,30.845561732909413
22753.0,week_16,R2,-6.283924513890261
22753.0,week_16,MSE,8.854157063683194e-08
22753.0,week_16,RMSE,0.0002975593564935
22753.0,week_16,MedAE,0.0002597542659829
22753.0,week_16,MAPE,96.42483136541505
22753.0,week_16,sMAPE,186.2667585502965
22753.0,week_16,QLIKE,27.629161044191743
22753.0,week_17,R2,-5.177084580079041
22753.0,week_17,MSE,1.026550189578595e-07
22753.0,week_17,RMSE,0.0003203982193425
22753.0,week_17,MedAE,0.0002656241989679
22753.0,week_17,MAPE,95.9667710668945
22753.0,week_17,sMAPE,184.58089893052124
22753.0,week_17,QLIKE,24.483050710688744
22753.0,week_18,R2,-12.0274453860291
22753.0,week_18,MSE,1.922947271802672e-07
22753.0,week_18,RMSE,0.0004385142268846
22753.0,week_18,MedAE,0.0004069625647083
22753.0,week_18,MAPE,94.99445535247652
22753.0,week_18,sMAPE,180.99725652556023
22753.0,week_18,QLIKE,17.409164416283485
22753.0,week_19,R2,-6.171070367108462
22753.0,week_19,MSE,9.571322474125821e-08
22753.0,week_19,RMSE,0.0003093755399854
22753.0,week_19,MedAE,0.0002669744655024
22753.0,week_19,MAPE,95.04491413531994
22753.0,week_19,sMAPE,181.31897995670585
22753.0,week_19,QLIKE,20.609220105920777
22753.0,week_20,R2,-2.2342248247883623
22753.0,week_20,MSE,9.066114102080182e-08
22753.0,week_20,RMSE,0.0003010998854546
22753.0,week_20,MedAE,0.0002113344472892
22753.0,week_20,MAPE,95.47516920682013
22753.0,week_20,sMAPE,182.9318301676128
22753.0,week_20,QLIKE,26.00104745933908
22753.0,week_21,R2,-4.359783079190083
22753.0,week_21,MSE,4.440635810407658e-08
22753.0,week_21,RMSE,0.0002107281616302
22753.0,week_21,MedAE,0.0001724861037507
22753.0,week_21,MAPE,inf
22753.0,week_21,sMAPE,183.1172118439333
22753.0,week_21,QLIKE,21.890468457619043
22753.0,week_22,R2,-3.698037670997648
22753.0,week_22,MSE,5.9468167220395766e-08
22753.0,week_22,RMSE,0.0002438609587867
22753.0,week_22,MedAE,0.0001919557414715
22753.0,week_22,MAPE,inf
22753.0,week_22,sMAPE,180.27730065821024
22753.0,week_22,QLIKE,18.92600407700672
22753.0,week_23,R2,-3.8389917189679847
22753.0,week_23,MSE,1.9802570942318402e-07
22753.0,week_23,RMSE,0.0004450007971039
22753.0,week_23,MedAE,0.0003435589774788
22753.0,week_23,MAPE,95.36185073499122
22753.0,week_23,sMAPE,182.39914437226463
22753.0,week_23,QLIKE,21.210878128841504
22753.0,week_24,R2,-3.712357805118279
22753.0,week_24,MSE,6.281978471348007e-08
22753.0,week_24,RMSE,0.0002506387534151
22753.0,week_24,MedAE,0.0001958784388293
22753.0,week_24,MAPE,inf
22753.0,week_24,sMAPE,174.4808333237862
22753.0,week_24,QLIKE,13.98215069134809
22753.0,week_25,R2,-4.373565492629943
22753.0,week_25,MSE,5.4815332560083554e-08
