cluster,stock,week,model,R2,RMSE,MAE,MedAE,MAPE(%),SMAPE(%),QLIKE
1,22753.0,32,cluster1_model,0.7096573652617293,7.72668802335045e-05,5.878044298526806e-05,4.885132823385757e-05,18.803761400615382,17.88536285061069,-7.041391671746183
1,22753.0,33,cluster1_model,0.579890442403281,9.503296471724093e-05,6.380481470080466e-05,4.6829080608870566e-05,15.477230401101421,15.686579657104415,-6.8822813667749765
1,22753.0,34,cluster1_model,0.7152753520114334,7.45835893630534e-05,5.783617874614631e-05,4.64410350953123e-05,20.202741725547828,18.744577095740944,-7.072530015319689
1,22753.0,35,cluster1_model,0.7138058985071545,7.810614447135018e-05,5.9447577101624445e-05,4.751883640143871e-05,18.24775667789221,17.682677696575944,-7.0127040692198435
1,22753.0,36,cluster1_model,0.6382233648241484,0.0001147488180306294,7.209592926668566e-05,4.8911264564064077e-05,15.814117829783175,16.29294316788353,-6.792292656019653
1,22753.0,37,cluster1_model,0.41946921374015256,0.00017017989128412507,8.803819192134293e-05,6.054782054017285e-05,17.228392461792986,17.957103289656846,-6.682119165036462
1,22753.0,38,cluster1_model,0.6165084859488466,9.932320895325315e-05,6.84877698829892e-05,4.3175891614463256e-05,18.907894569832578,18.650333396597464,-6.967751325676507
1,22753.0,39,cluster1_model,0.7169288692202598,0.0001339792794125749,9.29274259377659e-05,6.148336124414536e-05,17.13208455469015,17.732058107652122,-6.590447012891484
1,22951.0,15,cluster1_model,0.3442862953460991,0.00013516348295507138,8.868136860921376e-05,6.938136128317284e-05,22.64973781901465,21.835418908512633,-6.8617715322746236
1,22951.0,20,cluster1_model,0.5378243937233091,0.00013932247069713217,8.3944491796085e-05,5.88354603282213e-05,17.417956029935418,17.948245032132878,-6.7415882465199335
1,22951.0,21,cluster1_model,0.35351274174208425,0.00012904773532131184,8.025578978789375e-05,5.6635348901398227e-05,20.585038163525805,20.490993582185766,-6.93629401825939
1,22951.0,22,cluster1_model,0.3125795116165112,0.00010750125295958758,7.3736861872112e-05,5.314502540335815e-05,20.250244297773374,19.66873060179598,-6.926993026979577
1,22951.0,23,cluster1_model,0.3507404402739607,0.00013493383517727202,7.950858408513036e-05,5.600744397210296e-05,22.409246167165687,21.848376655526337,-6.980311184312283
1,22951.0,24,cluster1_model,0.45004448567416244,0.0001798679522189136,0.00012030357498764624,9.800537549246088e-05,22.109765574235492,23.51052600247476,-6.600781014119851
1,22951.0,25,cluster1_model,0.2630796954996777,0.00023733581481584864,9.693920451698812e-05,5.148916260090214e-05,24.68083534372947,23.965083629773527,-7.016612386671577
1,22951.0,27,cluster1_model,0.4580027162024921,0.0001194058651682821,7.521437893808531e-05,5.32334942997122e-05,22.663612948100987,22.312652416325452,-7.059255441113252
1,22951.0,28,cluster1_model,0.34303841598248397,0.00014241910376339113,0.00010021279879195127,6.930150262769271e-05,21.634831932084257,22.62926769550591,-6.759236209981845
1,22951.0,29,cluster1_model,0.6011416735417978,0.00017574713567906176,0.00011864279225605927,8.534920525226741e-05,19.15739250436595,20.753924964089997,-6.504524321422567
1,22951.0,31,cluster1_model,0.6102955024309844,9.333728148638022e-05,6.496819360628022e-05,4.79469960517723e-05,23.31581444311717,21.571695763953098,-7.140056558241483
1,22951.0,32,cluster1_model,0.7578302328968892,7.93172180498551e-05,5.4440815373030345e-05,4.052159117779857e-05,22.038871662705443,20.05621027610356,-7.250967500348131
1,22951.0,34,cluster1_model,0.5498408130907191,0.00010765445782503518,7.039532563564828e-05,4.640539861525372e-05,22.339515701994138,21.255477639915767,-7.0838164991563835
1,22951.0,35,cluster1_model,0.7553692770430174,7.761887062930038e-05,5.5792974665509146e-05,4.2753559346090674e-05,22.34738071511895,20.11181095497259,-7.206694931956737
1,22951.0,36,cluster1_model,0.47139037569563247,0.00017053481985188684,0.00010572109172096275,6.512991117681827e-05,19.605167072754377,21.108662707827893,-6.691775538401462
1,22951.0,37,cluster1_model,0.25040470300138606,0.00035788206222047764,0.00013150909274861546,7.284047037324337e-05,21.23404851309241,22.39784935098485,-6.634583874403412
1,50200.0,1,cluster1_model,0.5964860821758465,8.707673600778882e-05,6.536923706561077e-05,5.588558785527196e-05,20.493947666991495,19.001419606753185,-7.018068120792514
1,50200.0,2,cluster1_model,0.6205859752749282,8.89944491632949e-05,6.479211301657093e-05,5.372077523013144e-05,20.03317015607196,19.089876473135938,-7.054668819413243
1,50200.0,3,cluster1_model,0.9269930650830428,5.620769595991542e-05,4.7483518047891707e-05,4.5973988132098404e-05,30.648226022132885,25.02081417865794,-7.576899564027326
1,50200.0,4,cluster1_model,0.7227310956520276,0.00016303811512599539,0.00011311994873794641,7.674565631808506e-05,16.557525527776274,17.60454877115142,-6.383867561241037
1,50200.0,5,cluster1_model,0.925306054614103,5.888992941876563e-05,5.15155348216819e-05,4.9933042293095036e-05,34.431186555390106,28.015134478499682,-7.620676252645455
1,50200.0,6,cluster1_model,0.9142927080314872,6.866842180677165e-05,5.6850034204343343e-05,5.233902765615332e-05,41.942837269289235,32.746357413463464,-7.713544805320369
1,50200.0,7,cluster1_model,0.7730447172303148,8.107593995063412e-05,5.8687115382271014e-05,5.140254307576511e-05,26.1518590308805,23.04165883574174,-7.307474408674682
1,50200.0,8,cluster1_model,0.8106326668384343,0.00015123528897957199,0.00010817716761649324,7.580512010543842e-05,14.721456027757545,16.17139736580044,-6.3147182793236265
1,50200.0,9,cluster1_model,0.8557144627343378,0.00015974795028620843,0.00011748317983419078,8.132596924616836e-05,14.818505126729306,16.059588571631362,-6.237657102329033
1,50200.0,10,cluster1_model,0.8399098007150926,6.008833822005452e-05,4.956071989010091e-05,4.330973122400081e-05,21.296727885397875,18.931729187769534,-7.235908985601044
1,50200.0,11,cluster1_model,0.6878588252985953,7.644648224632346e-05,5.6420889247765916e-05,4.1418047427919436e-05,19.33191937272354,17.979118312883298,-7.105101055418516
1,50200.0,12,cluster1_model,0.6503424827504828,8.013387211183796e-05,5.56814854039675e-05,4.304256714812046e-05,18.854087383216488,17.757496746738983,-7.100226706144569
1,50200.0,14,cluster1_model,0.9264422184599268,6.561082330931625e-05,5.034338546718161e-05,4.887864978441031e-05,39.12814610785686,30.838792570144598,-7.771218235506174
1,50200.0,15,cluster1_model,0.9261977425504222,6.37202527057968e-05,5.2984559110304834e-05,5.208818319869113e-05,39.44226357082834,31.140175700120192,-7.724324534167145
1,50200.0,16,cluster1_model,0.9357060662469899,6.0110993208672254e-05,5.246228773694497e-05,5.4238707363511046e-05,40.33090931833973,31.64415464153116,-7.748056054566283
1,50200.0,17,cluster1_model,0.7934125598391908,7.822640697182975e-05,5.9280222023737355e-05,5.08371942568128e-05,25.045873952954732,22.309860658283586,-7.290944418624053
1,50200.0,18,cluster1_model,0.8905627607224162,6.266516901655228e-05,4.93483432372141e-05,4.444615680582135e-05,26.00969245918845,22.66280755818478,-7.469949838751731
1,50200.0,19,cluster1_model,0.9013817797561513,6.048263649240181e-05,4.827668868835973e-05,4.424741394217135e-05,25.18039338851062,21.94926805267806,-7.461164460442806
1,50200.0,20,cluster1_model,0.8196907433442602,7.03696622206887e-05,5.1021236270088426e-05,4.420799110755069e-05,23.11926522079712,19.976940922354633,-7.305471338872968
1,50200.0,21,cluster1_model,0.9159499540780759,7.370695273585306e-05,6.062917254188548e-05,6.094253407141585e-05,51.65592232572372,38.930141251923025,-7.83161729581338
1,50200.0,22,cluster1_model,0.9386782901061137,6.583845467743051e-05,5.980276302284572e-05,6.009437637150311e-05,59.47793854635175,42.42991494344049,-7.940527559891427
1,50200.0,23,cluster1_model,0.9242551013666697,7.356246738545186e-05,6.131309714335188e-05,5.851587218624199e-05,58.17339881236288,42.55751424905403,-7.9396915658829785
1,50200.0,24,cluster1_model,0.8016876982070654,7.282963751543856e-05,5.332100311169034e-05,4.3425754694061515e-05,21.50984080379083,19.4560655133856,-7.252799421852974
1,50200.0,25,cluster1_model,0.9234043424637645,7.589410813260003e-05,6.291933436875977e-05,5.968511714644044e-05,62.9038490761708,44.639103861102875,-7.981848488460989
1,50200.0,26,cluster1_model,0.9445846531461812,6.544068373935718e-05,5.570467554094388e-05,5.612610817940493e-05,57.53536219818538,42.02421673644422,-8.032810220209207
1,50200.0,27,cluster1_model,0.9321370649163216,6.991233880540404e-05,5.710009552895648e-05,5.447662460100711e-05,54.560572211545846,40.12593517798507,-7.943727373428995
1,50200.0,28,cluster1_model,0.8411331969036553,6.871710636062406e-05,5.227028969171618e-05,4.532700456431734e-05,25.034389405229724,21.64535855464984,-7.355350969178719
1,50200.0,29,cluster1_model,0.9307287292020219,6.519808933328463e-05,5.681305730548952e-05,5.582146679713467e-05,45.32222193991346,35.23856782727463,-7.811489975606345
1,50200.0,30,cluster1_model,0.906531808740128,6.275788030066665e-05,5.001029888692887e-05,4.782611786151688e-05,29.741948448247886,24.897830133398607,-7.550166483558273
1,50200.0,31,cluster1_model,0.9491359716955398,6.0602322170609574e-05,5.660672745608924e-05,5.798878650153104e-05,54.21237985380575,40.591835080418434,-7.970208511569829
1,50200.0,32,cluster1_model,0.947073313647921,6.662151858901246e-05,6.14621802060318e-05,6.450430383803704e-05,8371.501821106083,51.56071870207328,-8.12905509650225
1,50200.0,33,cluster1_model,0.9222811296744144,5.697555407386022e-05,4.65157986175632e-05,4.451749765572965e-05,28.03676607162168,23.6806333901472,-7.5570594057773635
1,50200.0,34,cluster1_model,0.9324969982530715,6.945954653699716e-05,6.099887533342435e-05,6.106570308732717e-05,60.831273247479615,43.456701047054366,-7.949123072505757
1,50200.0,35,cluster1_model,0.9491255298897815,5.755734411406802e-05,5.1800850743529496e-05,5.122726069996486e-05,44.3717148415068,34.71707735685536,-7.879681213376378
1,50200.0,36,cluster1_model,0.8165271039025948,8.369311780186997e-05,5.7584427349315735e-05,4.727746454965139e-05,27.629678323760015,23.822816179087187,-7.3924954905938876
1,50200.0,37,cluster1_model,0.6709466148154091,7.045440535838118e-05,4.864933632442781e-05,3.70770971865267e-05,16.916681683475158,15.727534855559444,-7.110142807053957
1,50200.0,38,cluster1_model,0.9273597808328241,5.602971513613674e-05,4.685580011878732e-05,4.602142896661188e-05,29.84994881720433,24.512998339364877,-7.559339198090018
1,50200.0,39,cluster1_model,0.14983197350473232,0.00014168274782930078,6.90173851091706e-05,4.698762507553296e-05,18.347645066311532,17.191703731428955,-6.946378458661545
1,104919.0,1,cluster1_model,0.6360221511452986,9.514945252653849e-05,7.184806241824847e-05,5.728495130954378e-05,17.10622011162347,16.59770471451523,-6.763604306577972
1,104919.0,2,cluster1_model,0.4977433776947934,9.52541517929904e-05,6.668600998023306e-05,4.841837874351559e-05,15.564550448906692,15.804726981727496,-6.828775543974858
1,104919.0,3,cluster1_model,0.9010595522904555,5.17099656886304e-05,4.130876762442496e-05,3.760866637583965e-05,19.37718480251267,17.29747149911027,-7.33786649241856
1,104919.0,4,cluster1_model,0.8254295896281287,0.00018097669131225712,0.00013505158745417506,9.873063503323146e-05,16.222007166706277,17.493871668480963,-6.169843607883988
1,104919.0,5,cluster1_model,0.8821535741117127,5.484239449311571e-05,4.4812129358562304e-05,3.6974842347671014e-05,20.945711732158117,18.538396125529694,-7.3153706341593585
1,104919.0,6,cluster1_model,0.8804691298956318,6.462887513661312e-05,4.683372288663223e-05,4.143627793041333e-05,23.147384791232067,20.489322383493995,-7.432211190353532
1,104919.0,7,cluster1_model,0.4771859675842678,9.21141482656662e-05,6.185850535009879e-05,4.320429930877255e-05,16.447345894940423,16.36905523158386,-6.951224702109135
1,104919.0,8,cluster1_model,0.8446985844517788,0.00023382062066278536,0.00016938708206333186,0.00012445910259027514,16.916677569965454,18.90219178473452,-5.999082519581551
1,104919.0,10,cluster1_model,0.6730315130413582,0.0001056474534345084,8.128699128948106e-05,6.377719234826473e-05,18.045572803449236,17.58981154236963,-6.695685415818838
1,104919.0,11,cluster1_model,0.7068903143847355,0.00010962887560513567,7.900983614450257e-05,5.933156871631932e-05,15.907766945182248,15.916096858136033,-6.634974235417055
1,104919.0,12,cluster1_model,0.6428084676078852,0.00010909409657825103,7.66187990425517e-05,6.000525642034095e-05,14.116420159853412,14.635478365913743,-6.578834678025616
1,104919.0,14,cluster1_model,0.8268454345097316,6.416171321109223e-05,4.522697756501441e-05,3.8179748992387183e-05,18.124226097143385,16.925998228833443,-7.2751668947258725
1,104919.0,15,cluster1_model,0.8269673591435275,6.705712181234909e-05,4.891387390767569e-05,4.227044106847378e-05,21.028007327169465,18.69888814266592,-7.274933059553324
1,104919.0,16,cluster1_model,0.88741403291495,6.121280828468011e-05,5.052218352910331e-05,4.8505952725565226e-05,25.454110120698047,22.44009883891898,-7.422370494576341
1,104919.0,17,cluster1_model,0.525725851892171,9.48133782396766e-05,6.540954831800001e-05,5.038041666903649e-05,18.124706606016673,17.566841522388476,-6.950998016281645
1,104919.0,18,cluster1_model,0.3015701387667514,8.298081005749529e-05,6.105860703595159e-05,5.047559358867395e-05,17.54324515862384,16.82450233507529,-6.945046337762284
1,104919.0,19,cluster1_model,0.7523271270410216,6.810511600007309e-05,4.963438749504568e-05,3.514335555954638e-05,16.915593585094634,16.055419118774747,-7.113728799834126
1,104919.0,20,cluster1_model,0.5948284132894652,8.592158073593862e-05,5.810771172526342e-05,4.856925293784701e-05,16.574766298370786,15.748229540232067,-6.9592946689480835
1,104919.0,21,cluster1_model,0.8374568436149012,8.417278664488688e-05,5.624871013338842e-05,4.9302856002876054e-05,31.387242529885363,26.35592014560836,-7.51576116753116
1,104919.0,22,cluster1_model,0.9192139809095298,5.554994659371108e-05,4.638838912962734e-05,4.361264193970922e-05,26.952456286544006,22.797708569544213,-7.509975781020038
1,104919.0,23,cluster1_model,0.8468385763882592,8.643668315691492e-05,5.710850744784382e-05,4.882601707021183e-05,33.26769526558927,27.89052354213805,-7.592046727530578
1,104919.0,24,cluster1_model,0.5959233015441134,9.235271737223698e-05,5.919581976358133e-05,4.267659759311088e-05,16.051601451215248,15.758885607223258,-6.953237494797517
1,104919.0,25,cluster1_model,0.7440621552420492,0.00010806792014036704,5.607998362117188e-05,4.612741564348877e-05,27.036475381386804,23.383003418867407,-7.4773685202696605
1,104919.0,26,cluster1_model,0.9238941248092605,6.229833465397461e-05,4.948143283576521e-05,4.539927321824179e-05,32.865055531834614,27.333904762385053,-7.674676130961873
1,104919.0,27,cluster1_model,0.9123621401360658,6.0376173312963515e-05,4.579063239744153e-05,4.0994515599678696e-05,25.87699647879581,22.48162400883764,-7.538663459697013
1,104919.0,28,cluster1_model,0.5787413628895681,9.468040564237011e-05,6.106902553171665e-05,4.369785293695637e-05,17.548018534552604,16.783965621322558,-7.006414722935499
1,104919.0,29,cluster1_model,0.905071197479139,5.990309858155496e-05,4.494133358871151e-05,4.215296255651164e-05,23.896515984585996,20.96250915041658,-7.5009764819729625
1,104919.0,30,cluster1_model,0.7865013353986382,6.759341517760605e-05,4.92242946336815e-05,4.021978498223934e-05,18.261488385724544,16.75277201880536,-7.193618739676756
1,104919.0,31,cluster1_model,0.9373357206793568,4.916304223528416e-05,4.148109818723808e-05,3.8967530085191055e-05,23.960362410066846,20.67220327580264,-7.525349776425792
1,104919.0,32,cluster1_model,0.9434160525576504,5.5809128360110945e-05,4.875977335259821e-05,5.088533999409794e-05,38.06579479258106,30.014767379814256,-7.739844399787431
1,104919.0,33,cluster1_model,0.8457145859604347,6.416693385506617e-05,4.697757368136582e-05,4.1285634693453835e-05,20.390760741145872,18.508038203251896,-7.306924934060882
1,104919.0,34,cluster1_model,0.9156838581482486,6.850343717073984e-05,5.674119564653265e-05,5.5712208961967756e-05,42.23403050515322,33.233951516555734,-7.726764653138164
1,104919.0,35,cluster1_model,0.9410102588729186,5.5384870415087056e-05,4.6071750544326253e-05,4.8546163538138034e-05,32.27960527315843,26.733982293999166,-7.6947153755570605
1,104919.0,36,cluster1_model,0.7115353972267773,9.810896542203797e-05,6.000602838721264e-05,4.472453062622211e-05,23.431458634061972,20.822973587295944,-7.2263209729668185
1,104919.0,37,cluster1_model,0.6008129938843423,6.999738683686216e-05,4.9937777480752596e-05,4.031885399892075e-05,15.866075542314507,15.046832183966174,-7.031396319925026
1,104919.0,38,cluster1_model,0.8865817361830887,6.255012551889861e-05,4.748192354981312e-05,4.23978299499453e-05,24.299658374110482,20.91645486471748,-7.396321171891256
1,104919.0,39,cluster1_model,0.3733851771811322,0.00013602297003606972,6.967755415980843e-05,4.157805546567447e-05,15.549593165259292,15.031989694460968,-6.811113376290761
2,22675.0,1,cluster2_model,0.294720428616736,0.0001664940996646747,0.00012870690708823075,0.00010658995893575291,29.170458749546867,26.745312877259984,-6.671390891323414
2,22675.0,2,cluster2_model,0.2979154868464837,0.00013674098806911684,0.00010966520890760683,9.33158710999606e-05,30.145244677526943,26.612314739576465,-6.793797017174308
2,22675.0,3,cluster2_model,0.6469745856691288,0.00011834535270469385,9.323174489946858e-05,8.544372182303109e-05,48.42566579333727,33.88343246805239,-7.200380292256796
2,22675.0,4,cluster2_model,0.568792842057718,0.0002276541361411084,0.00017809710897348955,0.00013902630132864354,28.895723431449337,26.085965120147065,-6.303259850599597
2,22675.0,5,cluster2_model,0.08477820115109513,0.00014848856235610158,0.00012079580240956006,0.0001057079835653934,36.707309596178966,29.403598497654098,-6.786236748279395
2,22675.0,6,cluster2_model,0.6711709978934015,0.00010629997465813107,8.62253078195105e-05,7.100546074610174e-05,41.121774072653935,30.374244270874602,-7.153184361615113
2,22675.0,7,cluster2_model,0.29816117765702743,0.00014081795650908911,0.0001151575273799377,0.00010104685340761172,41.2538418948156,31.82135888955585,-6.910737629384341
2,22675.0,8,cluster2_model,0.7126916534562904,0.0002847303035637042,0.000207409569847379,0.00015636834219228253,24.639894005488188,24.96864675731941,-6.07006946117004
2,22675.0,9,cluster2_model,0.7280400407107939,0.00039385078940502074,0.00027588513664651725,0.0001847799745568445,24.56661933031764,25.935553147831254,-5.863431322858032
2,22675.0,10,cluster2_model,0.251084580717052,0.00013975911166208189,0.00010848558598626704,8.631172965359107e-05,30.18003946270506,25.386848574157998,-6.742082623880725
2,22675.0,11,cluster2_model,0.527344323319793,0.0001788629228236338,0.00012101558190105717,8.836019612127523e-05,26.112636409737284,23.800111668747213,-6.6520357861808534
2,22675.0,12,cluster2_model,0.14550138583999273,0.00019569713537081045,0.0001320422256131376,0.00011240026823527866,27.25006229926223,24.277620457030714,-6.583626036965358
2,22675.0,14,cluster2_model,0.5115520348582117,0.00011613502407594939,9.428623715445773e-05,8.810243604561578e-05,36.451155235224846,29.3580352722014,-7.04165783733505
2,22675.0,15,cluster2_model,0.620534218100637,0.00012155860713350812,9.205948359247861e-05,8.346268804363167e-05,41.45885245642393,32.043943148194195,-7.196793280186287
2,22675.0,16,cluster2_model,0.608181417825443,0.00012948533935129333,9.949057101488712e-05,8.54884434447071e-05,45.656205470649326,34.39100811307668,-7.216914687448103
2,22675.0,17,cluster2_model,0.4888599598172382,0.00013962760880729686,0.000105286023120232,8.44022712750168e-05,26.795746879247833,23.51891713393641,-6.731288403104675
2,22675.0,18,cluster2_model,0.21109705863628103,0.0001239147148123341,0.00010011722230319316,8.066888085760517e-05,30.337007851876706,25.13902549978288,-6.823989190401911
2,22675.0,19,cluster2_model,0.587896606453815,0.0001128018388967689,9.396044973829851e-05,8.453083393245307e-05,43.346862990810955,31.235698697652094,-7.070935049195665
2,22675.0,20,cluster2_model,0.4863670272641861,0.00011411753192731232,8.754394569853471e-05,6.64911308053752e-05,31.59409729857665,26.026771570781946,-7.0164517892952825
2,22675.0,21,cluster2_model,0.7096205140270772,0.00012782960875788754,9.640906862689333e-05,8.157665345852856e-05,58.65483014573929,39.90516344603904,-7.36767037836105
2,22675.0,22,cluster2_model,0.7789266930846406,0.00010689629919659082,9.11024256478011e-05,8.332103813788758e-05,55.25997917989619,38.61577457486155,-7.3890133068235055
2,22675.0,23,cluster2_model,0.6930401614640194,0.00012533599549176646,9.606331657659635e-05,8.47422678521601e-05,54.62452839381054,37.593588182167,-7.307937945433332
2,22675.0,24,cluster2_model,0.5184349760518466,0.0001154117421429308,8.938761505174036e-05,7.451729400699883e-05,31.521553900428316,26.17734733384066,-7.011174220755155
2,22675.0,25,cluster2_model,0.5934302777223266,0.00013700240064522484,9.532684926223453e-05,7.476025144765454e-05,43.58025549548304,32.46016371328736,-7.210616812585537
2,22675.0,26,cluster2_model,0.7396676817110748,9.834865059060209e-05,7.967098757291719e-05,7.049126321966406e-05,38.81681976922495,29.889016515857282,-7.237968291685925
2,22675.0,27,cluster2_model,0.587364796970794,0.00012159144831522016,9.741423902920714e-05,8.344693338381044e-05,37.299235067247054,29.746955253208966,-7.001153778343516
2,22675.0,28,cluster2_model,0.4579570045166679,0.00013242403830571967,0.00010448055084714836,8.68212983544135e-05,31.999409194750612,26.59150679177204,-6.854521860641664
2,22675.0,29,cluster2_model,0.6620577693013006,0.00011228077744881622,9.243598677884298e-05,8.116420269222673e-05,45.648792955310135,33.500099733823504,-7.197030466117847
2,22675.0,30,cluster2_model,0.037313184486277295,0.0001950503529770771,0.0001359827956431714,9.960178529278647e-05,34.11231886366804,27.775413200137773,-6.725568956598952
2,22675.0,31,cluster2_model,0.7590565698581457,0.00010634492513067335,8.853191778393877e-05,8.158367373154094e-05,52.19955667615939,36.655015637819844,-7.320715547239518
2,22675.0,32,cluster2_model,0.832419747800532,9.355789900622196e-05,7.801534227659234e-05,7.0738071342171e-05,50.06053136548883,35.09050252055062,-7.422243653326354
2,22675.0,33,cluster2_model,0.5925212480350208,0.0001074279351013339,8.509573237142552e-05,7.793648433634952e-05,34.54073019825712,27.68539835515047,-7.0830159552106755
2,22675.0,34,cluster2_model,0.79311989484128,0.00010832755264943931,9.227363085864456e-05,8.617424973132377e-05,61.300599551486435,41.031072775925765,-7.445310958737441
2,22675.0,35,cluster2_model,0.7377205924046992,0.00010320273382288297,8.026326530552471e-05,7.12231888121432e-05,40.18241285808731,30.355083735450727,-7.234204004117951
2,22675.0,36,cluster2_model,0.49321770981368773,0.00012597228916976777,9.31349358047442e-05,7.39056333321441e-05,39.86065964402429,29.79261353700442,-7.064350119576193
2,22675.0,37,cluster2_model,0.472124493654676,0.00011699515507764192,9.153962302028638e-05,7.273837669528454e-05,36.414887099790235,28.018766879878008,-7.00800753268688
2,22675.0,38,cluster2_model,0.6271856742168019,0.0001108637959546744,8.954449022837322e-05,7.734298357025293e-05,40.236002187835915,31.004068401690798,-7.161774400113434
2,22675.0,39,cluster2_model,0.37839147414230867,0.00014515848329291515,0.00010876424505028602,8.865675544517229e-05,32.989063377106746,27.836132336621354,-6.851310025541375
2,22729.0,1,cluster2_model,0.3556114821996488,0.00023547950401464938,0.00016582009511514372,0.00012594011129445326,41.18682818949163,32.711786795234744,-6.5894314467303605
2,22729.0,2,cluster2_model,0.21540379263118314,0.0002245157195543425,0.00016930054526880412,0.00014796011495283036,51.009501700043714,36.48824349698389,-6.635725263583335
2,22729.0,3,cluster2_model,0.1690234725020785,0.00021196528296697222,0.00016078035973518664,0.00012639372993428877,67.4850407911604,42.989689341715035,-6.851850702682575
2,22729.0,5,cluster2_model,0.21704066703867686,0.00020078460543833553,0.0001518489409683621,0.00011038699874134857,60.32920507227831,39.13186141566421,-6.792894000328096
2,22729.0,6,cluster2_model,0.25480442959317595,0.0001801626468202405,0.0001357957413875154,0.00010862827539117839,63.14362574541197,39.729026938567344,-6.914797910720268
2,22729.0,7,cluster2_model,0.3824894117978753,0.0002588412971597116,0.0002020193436301661,0.00016026395566678446,56.61619275498838,39.55534535460895,-6.503237539781538
2,22729.0,8,cluster2_model,0.5738430661499958,0.0004950574304449754,0.0003314560446879662,0.00022420469161389494,31.50754175241116,32.37133732254999,-5.887662966903202
2,22729.0,9,cluster2_model,0.7362856886949469,0.0004191097909834635,0.0003205651684625341,0.0002491868383519171,28.4795556830936,29.49706878877127,-5.812416015787194
2,22729.0,10,cluster2_model,0.39902099414318704,0.0002204280819620982,0.00016106300301469334,0.00013577124136299814,35.46382284150258,31.13537437204485,-6.529862733605537
2,22729.0,11,cluster2_model,0.48607915730884077,0.00021979531301367022,0.0001589295961448792,0.00013983299408287044,31.117846260609888,27.32019112639254,-6.422040032188298
2,22729.0,12,cluster2_model,0.39088940609172995,0.000206453226088424,0.0001596549603270363,0.00012862809105161844,33.43585294169944,29.256720839865224,-6.489283885923371
2,22729.0,14,cluster2_model,0.36859567452161424,0.0001538586047782399,0.00011438526216919819,9.223598292755326e-05,49.22539252558061,35.13180085785125,-7.017018870542194
2,22729.0,15,cluster2_model,0.6028002639612617,0.0001254769408510478,9.688108145954198e-05,8.268163770413494e-05,46.286596924060916,33.232659707773884,-7.1345478848376045
2,22729.0,16,cluster2_model,0.35346044782750496,0.0001405750013860228,0.00011177682030364872,0.00010139695412847098,42.09936064426968,33.63947147580802,-7.00845782120257
2,22729.0,17,cluster2_model,0.25136007265646976,0.00022732272123192002,0.00014861782234276523,9.720876998921366e-05,46.99244253461023,34.44642553505923,-6.863276643331298
2,22729.0,18,cluster2_model,0.26608363433394333,0.0001612198909706299,0.00013165439728460545,0.00011515613743532597,72.05809333635335,41.62789621089348,-6.993880578240626
2,22729.0,19,cluster2_model,0.4949753851716878,0.00016040856054176306,0.0001251057930793299,0.00010888664163373214,66.51112890051888,41.700794598784455,-7.080190462363305
2,22729.0,20,cluster2_model,0.16701068531453467,0.00019485352428471616,0.00013309659006573523,0.00010456426110939436,48.21432092255258,36.02659347488561,-6.9078077798886675
2,22729.0,21,cluster2_model,0.6267250139134874,0.00017265588128353534,0.00012167976409670997,0.00010060807466823509,111.84680552260863,52.82165867802734,-7.3945755037622
2,22729.0,22,cluster2_model,0.639199299142449,0.00015836198273684905,0.00012687971083489964,0.00011363864284225825,146.76641350759482,58.67427027183406,-7.414264990830535
2,22729.0,23,cluster2_model,0.7232793176176715,0.00013739917096250028,0.00011365770100475742,0.00011291164064185021,105.31208558200507,55.0413852654235,-7.482059774779926
2,22729.0,24,cluster2_model,0.4622083720967035,0.00020200320475123829,0.00012582174050644224,0.0001013967616117828,74.23212258400129,41.57345223522126,-7.142427735503972
2,22729.0,25,cluster2_model,0.47975075233506537,0.00021950186147522995,0.00013264726340609772,0.00010828735013868901,130.55709858505938,55.94758108996155,-7.463084660781922
2,22729.0,26,cluster2_model,0.6531779229958283,0.0001422161611864854,0.00010951292715028262,9.483790689896901e-05,71.83970080680521,46.19490193919535,-7.348264284647816
2,22729.0,27,cluster2_model,0.7433753056821166,0.00013971920838553735,0.00011610414798032682,0.00011734020135564507,13180.949640104012,60.257497303779836,-7.545162819096087
2,22729.0,28,cluster2_model,0.5373820630581214,0.00016267248287017217,0.00012433135014210575,0.00011360552446099305,81.7559271015165,48.6435756451593,-7.271399502372112
2,22729.0,29,cluster2_model,0.6074268426004025,0.00013182338001303763,0.0001032002337811864,9.446097331019431e-05,70.14985432655367,40.09697562838573,-7.218957434653321
2,22729.0,30,cluster2_model,0.563922033958652,0.00014226893487418076,0.00011343893593349656,0.00010549614996874224,86.87830436805596,44.382173822210106,-7.2077678250744714
2,22729.0,31,cluster2_model,0.6644946756076625,0.00014011386493818805,0.00011416793924853068,9.689461711521163e-05,107.03851078170827,50.063690790156336,-7.361329165093932
2,22729.0,32,cluster2_model,0.7737455273847315,0.00013888881413767697,0.00012124998889028283,0.0001253218330379978,14114.523261655628,68.53284416904562,-7.661630326823919
2,22729.0,33,cluster2_model,0.421403303073009,0.00015219047317242918,0.00011825923154131431,9.848729849371622e-05,58.75035443624075,39.59348680237249,-7.088134699973936
2,22729.0,34,cluster2_model,0.6876083134932623,0.00011893775543322088,9.532180943682974e-05,8.473417779748555e-05,60.4386528361601,38.577140133251746,-7.284389797371538
